Time	Speed(ms)	Daylight	
2021-09-07 09:35:10.255774	4.971187000147148	Morning
2021-09-07 09:35:12.051566	2.9568565067105856	Morning
2021-09-07 09:35:13.707701	1.9807844104343761	Morning
2021-09-07 09:35:15.082613	2.9856123341616754	Morning
2021-09-07 09:35:16.300309	1.992345408938857	Morning
2021-09-07 09:35:17.436955	9.961796510382682	Morning
2021-09-07 09:35:18.441774	2.988518113408286	Morning
2021-09-07 09:35:19.487605	2.9625796563605102	Morning
2021-09-07 09:35:21.254104	1.982677348010433	Morning
2021-09-07 09:35:23.510792	1.9923315159949355	Morning
2021-09-07 09:35:24.544910	2.988497273992403	Morning
2021-09-07 09:35:25.581941	2.9654407534591867	Morning
2021-09-07 09:35:26.629726	2.956879821562159	Morning
2021-09-07 09:35:28.473371	1.994256541161455	Morning
2021-09-07 09:35:36.228720	2.9943466734804693	Morning
2021-09-07 09:35:37.238466	1.9864622597001436	Morning
2021-09-07 09:35:38.678779	2.997206603445589	Morning
2021-09-07 09:35:39.801734	2.9568827359444576	Morning
2021-09-07 09:35:42.066237	2.9972964386123717	Morning
2021-09-07 09:35:43.550518	6.912692691308771	Morning
2021-09-07 09:35:44.734036	2.976934709867943	Morning
2021-09-07 09:35:45.846269	1.9923473936609484	Morning
2021-09-07 09:35:46.863793	1.971233785370094	Morning
2021-09-07 09:35:48.831429	2.974057298187907	Morning
2021-09-07 09:35:50.284462	2.96830444513485	Morning
2021-09-07 09:35:53.613351	6.993705664901589	Morning
2021-09-07 09:35:54.629889	2.959724074790254	Morning
2021-09-07 09:35:55.692327	1.9712454427269424	Morning
2021-09-07 09:35:58.407966	2.9943436847794516	Morning
2021-09-07 09:35:59.411808	1.996231115653646	Morning
2021-09-07 09:36:00.442017	1.996221153356696	Morning
2021-09-07 09:36:01.484917	1.9981736692662904	Morning
2021-09-07 09:36:02.519031	1.9769585481216423	Morning
2021-09-07 09:36:03.612711	1.9942843809641566	Morning
2021-09-07 09:36:04.783534	4.990572807965752	Morning
2021-09-07 09:36:05.786401	1.9981756656172915	Morning
2021-09-07 09:36:06.856644	2.9943526509004017	Morning
2021-09-07 09:36:07.863415	1.9904121845072285	Morning
2021-09-07 09:36:10.068355	1.988470846034691	Morning
2021-09-07 09:36:11.092700	2.997266492958422	Morning
2021-09-07 09:36:12.098495	1.9904121845072285	Morning
2021-09-07 09:36:19.285536	1.982700934347815	Morning
2021-09-07 09:36:20.676074	1.9884728230448092	Morning
2021-09-07 09:36:22.744315	3.9386515632508052	Morning
2021-09-07 09:36:28.326951	4.980843675225084	Morning
2021-09-07 09:36:29.331767	2.9943496621874526	Morning
2021-09-07 09:36:30.353188	4.990567826807334	Morning
2021-09-07 09:36:31.362889	2.976934709867943	Morning
2021-09-07 09:36:32.580583	1.992345408938857	Morning
2021-09-07 09:36:33.790468	2.994337707395315	Morning
2021-09-07 09:36:34.973013	2.976981975366466	Morning
2021-09-07 09:36:35.988568	5.982859108653708	Morning
2021-09-07 09:36:37.004128	4.961552926373532	Morning
2021-09-07 09:36:38.382485	1.5748453108193448	Morning
2021-09-07 09:36:39.427342	2.9654319596464016	Morning
2021-09-07 09:36:40.770030	1.9807765634517012	Morning
2021-09-07 09:36:42.190836	6.9664634449758855	Morning
2021-09-07 09:36:43.207371	4.9234453482796	Morning
2021-09-07 09:36:44.801019	2.9798206545275394	Morning
2021-09-07 09:36:45.923994	1.9962271307229338	Morning
2021-09-07 09:36:47.190514	1.9827028999012615	Morning
2021-09-07 09:36:48.238301	1.9904062419139745	Morning
2021-09-07 09:36:51.292792	7.930874497876509	Morning
2021-09-07 09:36:52.339599	2.9943406960844006	Morning
2021-09-07 09:36:53.363948	1.9846251092784202	Morning
