Key	Press_Time	Relase_Time	Daylight	
space	2021-09-07 11:03:31.256862	2021-09-07 11:03:31.347679	Afternoon
$	2021-09-07 11:03:31.695312	2021-09-07 11:03:31.760736	Afternoon
backspace	2021-09-07 11:03:32.207989	2021-09-07 11:03:32.320271	Afternoon
$	2021-09-07 11:03:32.473585	2021-09-07 11:03:32.632798	Afternoon
$	2021-09-07 11:03:32.633728	2021-09-07 11:03:32.770440	Afternoon
$	2021-09-07 11:03:32.959899	2021-09-07 11:03:33.054598	Afternoon
$	2021-09-07 11:03:33.455939	2021-09-07 11:03:33.552620	Afternoon
$	2021-09-07 11:03:33.893411	2021-09-07 11:03:33.964744	Afternoon
$	2021-09-07 11:03:34.053609	2021-09-07 11:03:34.212763	Afternoon
$	2021-09-07 11:03:34.307486	2021-09-07 11:03:34.419744	Afternoon
space	2021-09-07 11:03:34.502795	2021-09-07 11:03:34.578914	Afternoon
$	2021-09-07 11:03:35.430426	2021-09-07 11:03:35.507613	Afternoon
$	2021-09-07 11:03:35.755600	2021-09-07 11:03:35.903048	Afternoon
$	2021-09-07 11:03:35.980194	2021-09-07 11:03:36.057335	Afternoon
$	2021-09-07 11:03:36.322946	2021-09-07 11:03:36.423522	Afternoon
$	2021-09-07 11:03:36.483097	2021-09-07 11:03:36.600273	Afternoon
$	2021-09-07 11:03:36.808264	2021-09-07 11:03:36.929351	Afternoon
$	2021-09-07 11:03:36.989900	2021-09-07 11:03:37.072896	Afternoon
space	2021-09-07 11:03:37.297496	2021-09-07 11:03:37.391235	Afternoon
enter	2021-09-07 11:03:37.872649	2021-09-07 11:03:37.949797	Afternoon
$	2021-09-07 11:04:55.393079	2021-09-07 11:04:55.518071	Afternoon
$	2021-09-07 11:04:56.205526	2021-09-07 11:04:56.300247	Afternoon
$	2021-09-07 11:04:56.366651	2021-09-07 11:04:56.485782	Afternoon
$	2021-09-07 11:04:56.562929	2021-09-07 11:04:56.645929	Afternoon
$	2021-09-07 11:04:56.728932	2021-09-07 11:04:56.800216	Afternoon
space	2021-09-07 11:04:56.890056	2021-09-07 11:04:56.956456	Afternoon
$	2021-09-07 11:04:57.211370	2021-09-07 11:04:57.323654	Afternoon
$	2021-09-07 11:04:57.529662	2021-09-07 11:04:57.606803	Afternoon
$	2021-09-07 11:04:57.792339	2021-09-07 11:04:57.862649	Afternoon
$	2021-09-07 11:04:58.093100	2021-09-07 11:04:58.164385	Afternoon
space	2021-09-07 11:04:58.288404	2021-09-07 11:04:58.342107	Afternoon
$	2021-09-07 11:04:58.489562	2021-09-07 11:04:58.715131	Afternoon
$	2021-09-07 11:04:58.649708	2021-09-07 11:04:58.763955	Afternoon
$	2021-09-07 11:04:58.906562	2021-09-07 11:04:58.989528	Afternoon
$	2021-09-07 11:04:59.224865	2021-09-07 11:04:59.302008	Afternoon
enter	2021-09-07 11:04:59.644761	2021-09-07 11:04:59.707256	Afternoon
tab	2021-09-07 11:05:31.140793	2021-09-07 11:05:31.327303	Afternoon
alt_l	2021-09-07 11:05:30.964044	2021-09-07 11:05:33.071330	Afternoon
$	2021-09-07 11:09:57.623165	2021-09-07 11:09:57.799909	Afternoon
ctrl_l	2021-09-07 11:09:57.346852	2021-09-07 11:09:57.848745	Afternoon
backspace	2021-09-07 11:11:47.403093	2021-09-07 11:11:47.527107	Afternoon
$	2021-09-07 11:11:48.553411	2021-09-07 11:11:48.653990	Afternoon
$	2021-09-07 11:11:49.278952	2021-09-07 11:11:49.443977	Afternoon
$	2021-09-07 11:11:50.645077	2021-09-07 11:11:50.741746	Afternoon
$	2021-09-07 11:11:50.811078	2021-09-07 11:11:50.864786	Afternoon
$	2021-09-07 11:11:52.201615	2021-09-07 11:11:52.393987	Afternoon
ctrl_l	2021-09-07 11:11:51.895007	2021-09-07 11:11:52.427186	Afternoon
$	2021-09-07 11:14:56.552353	2021-09-07 11:14:56.774993	Afternoon
ctrl_l	2021-09-07 11:14:56.240848	2021-09-07 11:14:56.869712	Afternoon
$	2021-09-07 11:15:00.690757	2021-09-07 11:15:00.873363	Afternoon
ctrl_l	2021-09-07 11:15:00.105833	2021-09-07 11:15:00.930004	Afternoon
$	2021-09-07 11:17:09.237219	2021-09-07 11:17:09.403224	Afternoon
ctrl_l	2021-09-07 11:17:08.834902	2021-09-07 11:17:09.440332	Afternoon
enter	2021-09-07 11:17:14.770069	2021-09-07 11:17:14.874552	Afternoon
$	2021-09-07 11:17:15.280776	2021-09-07 11:17:15.456580	Afternoon
ctrl_l	2021-09-07 11:17:14.992708	2021-09-07 11:17:15.553222	Afternoon
$	2021-09-07 11:17:16.516048	2021-09-07 11:17:16.697726	Afternoon
ctrl_l	2021-09-07 11:17:16.175253	2021-09-07 11:17:16.733809	Afternoon
$	2021-09-07 11:17:23.959911	2021-09-07 11:17:24.143503	Afternoon
ctrl_l	2021-09-07 11:17:23.407255	2021-09-07 11:17:24.225535	Afternoon
enter	2021-09-07 11:17:41.616006	2021-09-07 11:17:41.710726	Afternoon
$	2021-09-07 11:17:42.709688	2021-09-07 11:17:42.880574	Afternoon
ctrl_l	2021-09-07 11:17:42.175541	2021-09-07 11:17:42.946032	Afternoon
$	2021-09-07 11:17:43.967419	2021-09-07 11:17:44.126621	Afternoon
ctrl_l	2021-09-07 11:17:43.708645	2021-09-07 11:17:44.188106	Afternoon
$	2021-09-07 11:18:49.112663	2021-09-07 11:18:49.277692	Afternoon
ctrl_l	2021-09-07 11:18:48.410572	2021-09-07 11:18:49.382177	Afternoon
enter	2021-09-07 11:18:57.240072	2021-09-07 11:18:57.352368	Afternoon
$	2021-09-07 11:18:57.887491	2021-09-07 11:18:58.028135	Afternoon
ctrl_l	2021-09-07 11:18:57.576023	2021-09-07 11:18:58.141380	Afternoon
$	2021-09-07 11:19:00.377602	2021-09-07 11:19:00.542608	Afternoon
ctrl_l	2021-09-07 11:19:00.100241	2021-09-07 11:19:00.604115	Afternoon
$	2021-09-07 11:19:23.809662	2021-09-07 11:19:23.951251	Afternoon
ctrl_l	2021-09-07 11:19:22.866363	2021-09-07 11:19:24.031340	Afternoon
enter	2021-09-07 11:19:27.262564	2021-09-07 11:19:27.342670	Afternoon
$	2021-09-07 11:19:27.913926	2021-09-07 11:19:28.073059	Afternoon
ctrl_l	2021-09-07 11:19:27.672693	2021-09-07 11:19:28.144353	Afternoon
$	2021-09-07 11:19:28.611111	2021-09-07 11:19:28.758561	Afternoon
ctrl_l	2021-09-07 11:19:28.380705	2021-09-07 11:19:28.806460	Afternoon
$	2021-09-07 11:19:33.826596	2021-09-07 11:19:33.966238	Afternoon
ctrl_l	2021-09-07 11:19:33.582474	2021-09-07 11:19:34.042404	Afternoon
$	2021-09-07 11:24:57.717975	2021-09-07 11:24:57.887922	Afternoon
$	2021-09-07 11:24:58.381032	2021-09-07 11:24:58.551923	Afternoon
ctrl_l	2021-09-07 11:24:57.475804	2021-09-07 11:24:58.788220	Afternoon
$	2021-09-07 11:24:59.890688	2021-09-07 11:25:00.081105	Afternoon
ctrl_l	2021-09-07 11:24:59.619267	2021-09-07 11:25:00.188520	Afternoon
backspace	2021-09-07 11:25:19.690370	2021-09-07 11:25:19.877858	Afternoon
$	2021-09-07 11:25:46.242382	2021-09-07 11:25:46.400574	Afternoon
ctrl_l	2021-09-07 11:25:46.043220	2021-09-07 11:25:46.442570	Afternoon
tab	2021-09-07 11:25:46.851722	2021-09-07 11:25:46.996241	Afternoon
alt_l	2021-09-07 11:25:46.663302	2021-09-07 11:25:48.519580	Afternoon
$	2021-09-07 11:25:50.500897	2021-09-07 11:25:50.671824	Afternoon
ctrl_l	2021-09-07 11:25:49.899372	2021-09-07 11:25:50.751859	Afternoon
$	2021-09-07 11:25:51.627780	2021-09-07 11:25:51.787925	Afternoon
ctrl_l	2021-09-07 11:25:51.177614	2021-09-07 11:25:51.856282	Afternoon
$	2021-09-07 11:25:56.298392	2021-09-07 11:25:56.494653	Afternoon
ctrl_l	2021-09-07 11:25:55.903874	2021-09-07 11:25:56.545432	Afternoon
$	2021-09-07 11:26:42.108923	2021-09-07 11:26:42.262233	Afternoon
ctrl_l	2021-09-07 11:26:41.037702	2021-09-07 11:26:42.286648	Afternoon
backspace	2021-09-07 11:26:42.668456	2021-09-07 11:26:42.805203	Afternoon
backspace	2021-09-07 11:26:43.104951	2021-09-07 11:26:43.240689	Afternoon
space	2021-09-07 11:26:43.962347	2021-09-07 11:26:44.098055	Afternoon
$	2021-09-07 11:26:45.619440	2021-09-07 11:26:45.750327	Afternoon
$	2021-09-07 11:26:47.550961	2021-09-07 11:26:47.692550	Afternoon
backspace	2021-09-07 11:26:48.369313	2021-09-07 11:26:48.458129	Afternoon
backspace	2021-09-07 11:26:48.619247	2021-09-07 11:26:48.760840	Afternoon
$	2021-09-07 11:26:49.078205	2021-09-07 11:26:49.214912	Afternoon
$	2021-09-07 11:26:50.582015	2021-09-07 11:26:50.701147	Afternoon
backspace	2021-09-07 11:26:52.595583	2021-09-07 11:26:52.707855	Afternoon
backspace	2021-09-07 11:26:53.166807	2021-09-07 11:26:53.298636	Afternoon
$	2021-09-07 11:26:54.501685	2021-09-07 11:26:54.655023	Afternoon
$	2021-09-07 11:26:54.880570	2021-09-07 11:26:55.063172	Afternoon
enter	2021-09-07 11:26:56.278915	2021-09-07 11:26:56.443943	Afternoon
$	2021-09-07 11:26:57.887211	2021-09-07 11:26:58.046378	Afternoon
$	2021-09-07 11:27:03.562628	2021-09-07 11:27:03.703278	Afternoon
ctrl_l	2021-09-07 11:27:04.143644	2021-09-07 11:27:04.489328	Afternoon
backspace	2021-09-07 11:27:04.860444	2021-09-07 11:27:04.971754	Afternoon
backspace	2021-09-07 11:27:05.073273	2021-09-07 11:27:05.779283	Afternoon
backspace	2021-09-07 11:27:06.056609	2021-09-07 11:27:06.151329	Afternoon
backspace	2021-09-07 11:27:06.288040	2021-09-07 11:27:06.389594	Afternoon
backspace	2021-09-07 11:27:06.942305	2021-09-07 11:27:07.073191	Afternoon
$	2021-09-07 11:27:08.183427	2021-09-07 11:27:08.278147	Afternoon
ctrl_l	2021-09-07 11:27:08.414855	2021-09-07 11:27:10.370788	Afternoon
arrow_key	2021-09-07 11:27:11.359003	2021-09-07 11:27:11.552352	Afternoon
arrow_key	2021-09-07 11:27:12.221252	2021-09-07 11:27:12.411708	Afternoon
space	2021-09-07 11:27:12.776880	2021-09-07 11:27:12.895039	Afternoon
$	2021-09-07 11:27:13.531717	2021-09-07 11:27:13.696744	Afternoon
ctrl_l	2021-09-07 11:27:13.137210	2021-09-07 11:27:13.762169	Afternoon
$	2021-09-07 11:27:15.618499	2021-09-07 11:27:15.801158	Afternoon
ctrl_l	2021-09-07 11:27:14.179136	2021-09-07 11:27:15.891916	Afternoon
tab	2021-09-07 11:30:56.043632	2021-09-07 11:30:56.239909	Afternoon
alt_l	2021-09-07 11:30:55.801461	2021-09-07 11:30:56.946893	Afternoon
tab	2021-09-07 11:32:29.247881	2021-09-07 11:32:29.433418	Afternoon
tab	2021-09-07 11:32:30.201921	2021-09-07 11:32:30.361091	Afternoon
alt_l	2021-09-07 11:32:29.011570	2021-09-07 11:32:30.527099	Afternoon
tab	2021-09-07 11:33:00.790807	2021-09-07 11:33:00.989991	Afternoon
tab	2021-09-07 11:33:02.568016	2021-09-07 11:33:02.734018	Afternoon
alt_l	2021-09-07 11:32:59.888498	2021-09-07 11:33:02.870732	Afternoon
backspace	2021-09-07 11:33:14.403195	2021-09-07 11:33:14.538928	Afternoon
backspace	2021-09-07 11:33:14.809418	2021-09-07 11:33:14.940315	Afternoon
space	2021-09-07 11:33:15.318178	2021-09-07 11:33:15.417823	Afternoon
$	2021-09-07 11:33:16.814191	2021-09-07 11:33:16.909870	Afternoon
shift	2021-09-07 11:33:16.655002	2021-09-07 11:33:17.015331	Afternoon
arrow_key	2021-09-07 11:33:19.097240	2021-09-07 11:33:19.275930	Afternoon
$	2021-09-07 11:33:22.425144	2021-09-07 11:33:22.609700	Afternoon
$	2021-09-07 11:33:22.993466	2021-09-07 11:33:23.129199	Afternoon
$	2021-09-07 11:33:23.590107	2021-09-07 11:33:23.755137	Afternoon
ctrl_l	2021-09-07 11:33:21.822640	2021-09-07 11:33:24.060778	Afternoon
$	2021-09-07 11:33:28.173800	2021-09-07 11:33:28.383749	Afternoon
ctrl_l	2021-09-07 11:33:27.789058	2021-09-07 11:33:28.518503	Afternoon
$	2021-09-07 11:39:09.707475	2021-09-07 11:39:09.804145	Afternoon
shift	2021-09-07 11:39:09.472180	2021-09-07 11:39:09.863714	Afternoon
$	2021-09-07 11:39:10.410551	2021-09-07 11:39:10.493588	Afternoon
$	2021-09-07 11:39:12.335241	2021-09-07 11:39:12.513003	Afternoon
$	2021-09-07 11:39:13.675965	2021-09-07 11:39:13.755064	Afternoon
shift	2021-09-07 11:39:11.846986	2021-09-07 11:39:13.885963	Afternoon
$	2021-09-07 11:39:15.388747	2021-09-07 11:39:15.565493	Afternoon
shift_r	2021-09-07 11:39:14.391788	2021-09-07 11:39:15.673886	Afternoon
$	2021-09-07 10:54:38.910132	2021-09-07 11:39:17.418891	Afternoon
shift	2021-09-07 11:39:16.274461	2021-09-07 11:39:17.455058	Afternoon
$	2021-09-07 11:39:17.803633	2021-09-07 11:39:17.903234	Afternoon
$	2021-09-07 11:39:18.381720	2021-09-07 11:39:18.517454	Afternoon
arrow_key	2021-09-07 11:39:19.615044	2021-09-07 11:39:20.375732	Afternoon
arrow_key	2021-09-07 11:39:20.748755	2021-09-07 11:39:20.901089	Afternoon
shift	2021-09-07 11:39:19.474424	2021-09-07 11:39:21.120802	Afternoon
$	2021-09-07 11:39:21.718420	2021-09-07 11:39:21.877589	Afternoon
ctrl_l	2021-09-07 11:39:21.389340	2021-09-07 11:39:21.933255	Afternoon
$	2021-09-07 11:39:22.821873	2021-09-07 11:39:23.026932	Afternoon
ctrl_l	2021-09-07 11:39:22.591412	2021-09-07 11:39:23.071850	Afternoon
$	2021-09-07 11:39:35.943097	2021-09-07 11:39:36.119846	Afternoon
ctrl_l	2021-09-07 11:39:34.131690	2021-09-07 11:39:36.189175	Afternoon
$	2021-09-07 11:39:38.195883	2021-09-07 11:39:38.351144	Afternoon
ctrl_l	2021-09-07 11:39:37.901955	2021-09-07 11:39:38.434146	Afternoon
$	2021-09-07 11:39:39.559076	2021-09-07 11:39:39.694810	Afternoon
ctrl_l	2021-09-07 11:39:39.277843	2021-09-07 11:39:39.736799	Afternoon
$	2021-09-07 11:39:40.416445	2021-09-07 11:39:40.642013	Afternoon
ctrl_l	2021-09-07 11:39:40.035608	2021-09-07 11:39:40.642990	Afternoon
$	2021-09-07 11:39:54.776852	2021-09-07 11:39:54.919421	Afternoon
ctrl_l	2021-09-07 11:39:54.313013	2021-09-07 11:39:54.984845	Afternoon
$	2021-09-07 11:39:56.106847	2021-09-07 11:39:56.252344	Afternoon
ctrl_l	2021-09-07 11:39:55.813895	2021-09-07 11:39:56.315816	Afternoon
$	2021-09-07 11:39:58.919165	2021-09-07 11:39:59.066617	Afternoon
ctrl_l	2021-09-07 11:39:58.683828	2021-09-07 11:39:59.136925	Afternoon
backspace	2021-09-07 11:40:18.413036	2021-09-07 11:40:18.537050	Afternoon
backspace	2021-09-07 11:40:18.662041	2021-09-07 11:40:18.758743	Afternoon
$	2021-09-07 11:40:19.677603	2021-09-07 11:40:19.756703	Afternoon
$	2021-09-07 11:40:22.268257	2021-09-07 11:40:22.346375	Afternoon
backspace	2021-09-07 11:40:23.293583	2021-09-07 11:40:23.394162	Afternoon
$	2021-09-07 11:40:26.630283	2021-09-07 11:40:26.766014	Afternoon
$	2021-09-07 11:40:27.330468	2021-09-07 11:40:27.490579	Afternoon
$	2021-09-07 11:40:28.290333	2021-09-07 11:40:28.510044	Afternoon
$	2021-09-07 11:40:28.762957	2021-09-07 11:40:28.969000	Afternoon
ctrl_l	2021-09-07 11:40:26.360766	2021-09-07 11:40:29.365460	Afternoon
$	2021-09-07 11:40:29.920110	2021-09-07 11:40:30.111503	Afternoon
ctrl_l	2021-09-07 11:40:29.667196	2021-09-07 11:40:30.182837	Afternoon
$	2021-09-07 11:40:39.017186	2021-09-07 11:40:39.031834	Afternoon
cmd	2021-09-07 11:40:39.016221	2021-09-07 11:40:39.031834	Afternoon
$	2021-09-07 11:40:40.177270	2021-09-07 11:40:40.177270	Afternoon
ctrl_l	2021-09-07 11:40:40.088403	2021-09-07 11:40:40.178245	Afternoon
$	2021-09-07 11:40:40.969215	2021-09-07 11:40:41.157673	Afternoon
ctrl_l	2021-09-07 11:40:40.511232	2021-09-07 11:40:41.242629	Afternoon
$	2021-09-07 11:40:49.981328	2021-09-07 11:40:50.010624	Afternoon
cmd	2021-09-07 11:40:49.978397	2021-09-07 11:40:50.010624	Afternoon
$	2021-09-07 11:40:51.240037	2021-09-07 11:40:51.241013	Afternoon
ctrl_l	2021-09-07 11:40:51.197068	2021-09-07 11:40:51.261521	Afternoon
$	2021-09-07 11:40:52.808294	2021-09-07 11:40:52.809272	Afternoon
cmd	2021-09-07 11:40:52.806341	2021-09-07 11:40:52.823919	Afternoon
$	2021-09-07 11:40:54.278902	2021-09-07 11:40:54.279880	Afternoon
ctrl_l	2021-09-07 11:40:54.254491	2021-09-07 11:40:54.307224	Afternoon
$	2021-09-07 11:40:55.603046	2021-09-07 11:40:55.814936	Afternoon
ctrl_l	2021-09-07 11:40:55.003467	2021-09-07 11:40:55.893057	Afternoon
$	2021-09-07 11:41:03.288092	2021-09-07 11:41:03.448240	Afternoon
ctrl_l	2021-09-07 11:41:02.730510	2021-09-07 11:41:03.487300	Afternoon
$	2021-09-07 11:41:04.103470	2021-09-07 11:41:04.295842	Afternoon
ctrl_l	2021-09-07 11:41:03.849580	2021-09-07 11:41:04.352488	Afternoon
$	2021-09-07 11:41:07.306391	2021-09-07 11:41:07.505597	Afternoon
ctrl_l	2021-09-07 11:41:07.042734	2021-09-07 11:41:07.506574	Afternoon
$	2021-09-07 11:41:07.950879	2021-09-07 11:41:08.105166	Afternoon
ctrl_l	2021-09-07 11:41:07.708710	2021-09-07 11:41:08.167665	Afternoon
$	2021-09-07 11:41:30.274719	2021-09-07 11:41:30.434792	Afternoon
ctrl_l	2021-09-07 11:41:30.020755	2021-09-07 11:41:30.467994	Afternoon
tab	2021-09-07 11:41:42.695727	2021-09-07 11:41:42.883214	Afternoon
alt_l	2021-09-07 11:41:41.720247	2021-09-07 11:41:43.494503	Afternoon
tab	2021-09-07 11:41:43.976895	2021-09-07 11:41:44.098956	Afternoon
tab	2021-09-07 11:41:44.282537	2021-09-07 11:41:44.434871	Afternoon
alt_l	2021-09-07 11:41:43.776756	2021-09-07 11:41:44.541312	Afternoon
tab	2021-09-07 11:41:49.017587	2021-09-07 11:41:49.207030	Afternoon
tab	2021-09-07 11:41:49.791984	2021-09-07 11:41:49.923778	Afternoon
alt_l	2021-09-07 11:41:48.840839	2021-09-07 11:41:50.008734	Afternoon
tab	2021-09-07 11:42:02.066566	2021-09-07 11:42:02.252100	Afternoon
alt_l	2021-09-07 11:42:01.528503	2021-09-07 11:42:03.072351	Afternoon
$	2021-09-07 11:42:24.078109	2021-09-07 11:42:24.244115	Afternoon
ctrl_l	2021-09-07 11:42:23.472667	2021-09-07 11:42:24.348587	Afternoon
tab	2021-09-07 11:42:43.030985	2021-09-07 11:42:43.225310	Afternoon
alt_l	2021-09-07 11:42:42.783937	2021-09-07 11:42:43.991862	Afternoon
$	2021-09-07 11:55:23.359219	2021-09-07 11:55:23.537916	Afternoon
ctrl_l	2021-09-07 11:55:23.146345	2021-09-07 11:55:23.616038	Afternoon
tab	2021-09-07 11:55:23.983201	2021-09-07 11:55:24.181435	Afternoon
alt_l	2021-09-07 11:55:23.887503	2021-09-07 11:55:24.540829	Afternoon
function_key	2021-09-07 11:55:25.146214	2021-09-07 11:55:25.254607	Afternoon
$	2021-09-07 11:55:43.578700	2021-09-07 11:55:43.727053	Afternoon
$	2021-09-07 11:55:43.888183	2021-09-07 11:55:44.043439	Afternoon
$	2021-09-07 11:55:44.220188	2021-09-07 11:55:44.343226	Afternoon
tab	2021-09-07 11:55:55.917682	2021-09-07 11:55:56.002635	Afternoon
alt_l	2021-09-07 11:55:55.634494	2021-09-07 11:55:56.442063	Afternoon
tab	2021-09-07 11:56:12.946863	2021-09-07 11:56:13.123609	Afternoon
tab	2021-09-07 11:56:14.267093	2021-09-07 11:56:14.425287	Afternoon
alt_l	2021-09-07 11:56:12.699855	2021-09-07 11:56:14.545396	Afternoon
ctrl_l	2021-09-07 11:58:22.271596	2021-09-07 11:58:23.271540	Afternoon
$	2021-09-07 11:58:40.168887	2021-09-07 11:58:40.259700	Afternoon
shift	2021-09-07 11:58:39.665012	2021-09-07 11:58:40.342702	Afternoon
$	2021-09-07 11:58:40.613196	2021-09-07 11:58:40.685454	Afternoon
$	2021-09-07 11:58:43.614956	2021-09-07 11:58:43.786838	Afternoon
$	2021-09-07 11:58:44.512359	2021-09-07 11:58:44.583644	Afternoon
shift	2021-09-07 11:58:42.920662	2021-09-07 11:58:44.731093	Afternoon
$	2021-09-07 11:58:46.550315	2021-09-07 11:58:46.728070	Afternoon
shift_r	2021-09-07 11:58:45.143178	2021-09-07 11:58:46.838417	Afternoon
shift	2021-09-07 11:58:46.962396	2021-09-07 11:58:47.368667	Afternoon
$	2021-09-07 11:58:47.959407	2021-09-07 11:58:48.078535	Afternoon
$	2021-09-07 11:58:48.649789	2021-09-07 11:58:48.791381	Afternoon
$	2021-09-07 11:58:52.760860	2021-09-07 11:58:52.956154	Afternoon
ctrl_l	2021-09-07 11:58:52.256980	2021-09-07 11:58:53.005959	Afternoon
$	2021-09-07 11:58:53.926798	2021-09-07 11:58:54.075224	Afternoon
ctrl_l	2021-09-07 11:58:53.743214	2021-09-07 11:58:54.098661	Afternoon
$	2021-09-07 11:59:02.708461	2021-09-07 11:59:02.714320	Afternoon
cmd	2021-09-07 11:59:02.665494	2021-09-07 11:59:02.741663	Afternoon
$	2021-09-07 11:59:04.048220	2021-09-07 11:59:04.049197	Afternoon
ctrl_l	2021-09-07 11:59:04.006229	2021-09-07 11:59:04.075562	Afternoon
$	2021-09-07 11:59:04.790358	2021-09-07 11:59:04.970032	Afternoon
ctrl_l	2021-09-07 11:59:04.488621	2021-09-07 11:59:05.023743	Afternoon
$	2021-09-07 11:59:22.031440	2021-09-07 11:59:22.291191	Afternoon
ctrl_l	2021-09-07 11:59:21.618381	2021-09-07 11:59:22.369310	Afternoon
$	2021-09-07 11:59:25.498017	2021-09-07 11:59:25.708941	Afternoon
ctrl_l	2021-09-07 11:59:25.257798	2021-09-07 11:59:25.792918	Afternoon
$	2021-09-07 12:00:40.745111	2021-09-07 12:00:40.894518	Afternoon
$	2021-09-07 12:00:40.955057	2021-09-07 12:00:41.055636	Afternoon
$	2021-09-07 12:00:41.475534	2021-09-07 12:00:41.536077	Afternoon
enter	2021-09-07 12:00:41.977499	2021-09-07 12:00:42.089752	Afternoon
$	2021-09-07 12:00:53.008976	2021-09-07 12:00:53.253132	Afternoon
$	2021-09-07 12:00:53.215052	2021-09-07 12:00:53.351725	Afternoon
$	2021-09-07 12:01:39.502092	2021-09-07 12:01:39.605601	Afternoon
$	2021-09-07 12:01:39.767700	2021-09-07 12:01:39.854607	Afternoon
$	2021-09-07 12:01:40.260831	2021-09-07 12:01:40.319428	Afternoon
backspace	2021-09-07 12:01:40.943408	2021-09-07 12:01:41.073278	Afternoon
$	2021-09-07 12:01:41.209990	2021-09-07 12:01:41.364292	Afternoon
$	2021-09-07 12:01:41.413105	2021-09-07 12:01:41.553718	Afternoon
$	2021-09-07 12:01:41.554694	2021-09-07 12:01:41.686521	Afternoon
backspace	2021-09-07 12:01:41.963850	2021-09-07 12:01:42.011697	Afternoon
backspace	2021-09-07 12:01:42.114231	2021-09-07 12:01:42.227502	Afternoon
$	2021-09-07 12:01:42.363241	2021-09-07 12:01:42.570256	Afternoon
$	2021-09-07 12:01:42.570256	2021-09-07 12:01:42.703093	Afternoon
$	2021-09-07 12:01:43.202101	2021-09-07 12:01:43.273335	Afternoon
space	2021-09-07 12:01:43.444223	2021-09-07 12:01:43.520390	Afternoon
$	2021-09-07 12:01:43.703971	2021-09-07 12:01:43.923682	Afternoon
$	2021-09-07 12:01:43.864117	2021-09-07 12:01:44.024262	Afternoon
$	2021-09-07 12:01:44.142419	2021-09-07 12:01:44.239094	Afternoon
$	2021-09-07 12:01:44.298661	2021-09-07 12:01:44.405096	Afternoon
space	2021-09-07 12:01:44.489081	2021-09-07 12:01:44.560408	Afternoon
$	2021-09-07 12:01:45.148216	2021-09-07 12:01:45.225358	Afternoon
$	2021-09-07 12:01:45.365002	2021-09-07 12:01:45.447999	Afternoon
$	2021-09-07 12:01:45.679431	2021-09-07 12:01:45.780986	Afternoon
$	2021-09-07 12:01:45.833718	2021-09-07 12:01:45.976330	Afternoon
$	2021-09-07 12:01:46.231152	2021-09-07 12:01:46.315168	Afternoon
$	2021-09-07 12:01:46.404969	2021-09-07 12:01:46.504574	Afternoon
$	2021-09-07 12:01:46.641284	2021-09-07 12:01:46.747724	Afternoon
space	2021-09-07 12:01:46.966459	2021-09-07 12:01:47.038764	Afternoon
$	2021-09-07 12:01:48.283756	2021-09-07 12:01:48.443902	Afternoon
$	2021-09-07 12:01:48.444879	2021-09-07 12:01:48.559127	Afternoon
$	2021-09-07 12:01:48.993672	2021-09-07 12:01:49.159677	Afternoon
$	2021-09-07 12:01:49.661602	2021-09-07 12:01:49.768034	Afternoon
$	2021-09-07 12:01:49.994586	2021-09-07 12:01:50.101023	Afternoon
$	2021-09-07 12:01:50.214298	2021-09-07 12:01:50.367606	Afternoon
$	2021-09-07 12:01:50.485762	2021-09-07 12:01:50.650839	Afternoon
$	2021-09-07 12:01:50.615683	2021-09-07 12:01:50.722075	Afternoon
space	2021-09-07 12:01:50.947648	2021-09-07 12:01:51.019910	Afternoon
$	2021-09-07 12:01:51.244503	2021-09-07 12:01:51.391955	Afternoon
$	2021-09-07 12:01:51.769863	2021-09-07 12:01:51.964184	Afternoon
$	2021-09-07 12:01:51.994459	2021-09-07 12:01:52.118471	Afternoon
